DP projectid....	PG num	LCCN
projectID3fa424adc2ac8	12060	14002927
projectID4067291675fa2	12067	08015667
projectID407206349268a	12068	75084186
projectID407b930b37e08	12069	07022831
projectID40272e4fc03f7	12071	88180024
projectID4038fa2a8f595	12075	ltf91065740
projectID4054de1bb00ea	12078	01026264
projectID4026d8c74642d	12081	55054174
projectID4026d9c6cc73d	12081	55054174
projectID4024a02ccf455	12083	02012949
projectID402931f8eb090	12084	17013079
projectID402e885a8f5df	12085	unk80012308
projectID4078dec2939f2	12086	49033059
projectID3fea7e2f2961c	12089	52045063
projectID3fe97263d10af	12090	13020716
projectID4005f3ed7b22e	12092	07037991
projectID40791290990f5	12096	05020750
projectID40267811dffd2	12099	85243087
projectID4067232e2ce7f	12100	07034775
projectID400f5853ced83	12101	79112282
projectID402add96143c8	12104	00005431
projectID408192da896f6	12106	04022860
projectID404777e0a8ebb	12111	14022341
projectID402e9205acaa1	12136	04007950
projectID402e90c5d3b99	12138	04007949
projectID40233a22e3b70	12139	41042438
projectID40233a800a6da	12139	41042438
projectID403ab550093da	12140	13013061
projectID402fec6997b99	12142	12039906
projectID40864d699ec2b	12143	57052243
projectID402e8e594b01a	12162	04007947
projectID4065bafe32330	12164	11026406
projectID40672ea130297	12170	08020578
projectID40672ea6831c2	12170	08020578
projectID3feeeddd2dad3	12171	14011168
projectID4017ea337214d	12175	09028213
projectID40819fa40d364	12176	98001568
projectID4083b866260c5	12177	14003107
projectID40831ece2ffa3	12179	22002739
projectID40895414e1842	12181	08034858
projectID3fb9f42496b67	12183	01016762
projectID4086b90dde9a7	12184	02013095
projectID4052bdae964a8	12190	21012945
projectID4052bdf4bb043	12190	21012945
projectID4052be4bf363b	12190	21012945
projectID404fd9e438c4f	12191	98001115
projectID40672b521c7b8	12192	09026672
projectID40672b7f67a68	12192	09026672
projectID4085ad6356c29	12194	08032676
projectID4041982bc859b	12195	06037563
projectID403a2b9f8b396	12199	04022070
projectID3f99e2f9410b4	12216	93012468
projectID3f88ad4806715	12217	15020139
projectID402e19794a65d	12220	14018743
projectID4023387722d92	12225	22018521
projectID402338f6513ab	12225	22018521
projectID4023396611c0c	12225	22018521
projectID4004d44f39846	12226	10028964
projectID400df267ab05e	12229	00006868
projectID3fe3eb5f06abc	12234	08028887
projectID400ed91c79689	12235	12004637
projectID3fb02d543ed2e	12239	20019048
projectID40855a46020a9	12243	06014916
projectID40759070ebff4	12245	84225350
projectID408c418797fcd	12249	07041432
projectID3ff1ea44cbc5d	12252	15024363
projectID4081967d11e22	12256	99005712
projectID4009e2a698fac	12264	16002130
projectID406721ad0a3a7	12265	20012813
projectID406721e941b23	12265	20012813
projectID4078b3da799be	12270	01029886
projectID3fbc45ad1f15e	12272	03008353
projectID40414cb8dfe3a	12277	04015292
projectID40793c79b8fed	12279	02022844
projectID408369f5cf9da	12280	98195784
projectID408c7fc1a654a	12281	06009625
projectID3fce181879837	12282	33003416
projectID403b3cdeab3b2	12284	f  01000374
projectID3feab6abca833	12287	07038536
projectID402714b123ff7	12288	08017703
projectID400815b5a5fcc	12290	08009795
projectID408258f1079df	12293	agr13001941
projectID401534e3bd00a	12299	14014612
projectID3ffdc28bd97bf	12300	04017343
projectID403fe3cac6186	12302	17029361
projectID40856ec6c3b32	12303	07008854
projectID408578c77b06d	12304	06018952
projectID402e7513636ba	12307	32020659
projectID3fe91d397926d	12308	41038149
projectID40802a0562c82	12314	10019379
projectID4081a136244af	12317	99004934
projectID401c253fc5cc4	12318	56053809
projectID40863cae88211	12320	75326800
projectID408953f15958b	12321	28021512
projectID4024624681256	12324	08019738
projectID4042d4136ca3f	12326	96166456
projectID4092499fc07de	12327	88180014
projectID3f9f10a9377f7	12328	10010265
projectID3fc7fccf1f153	12329	99001634
projectID406fb7d950800	12334	00006471
projectID406fb82485475	12334	00006471
projectID408c439f41a4d	12335	06033387
projectID40906ce001aca	12337	a  24000617
projectID3fdeef668f63c	12342	17029662
projectID4011792d74f2e	12343	52067467
projectID4029330defeb9	12344	58051908
projectID4065996ff1f5a	12346	13020466
projectID4097d43aaa540	12347	76153961
projectID409941d105644	12348	07002909
projectID402e8ceee4d0e	12349	19002710
projectID3fa5c562797d5	12351	14002927
projectID40061ce5e68e4	12352	76153097
projectID40061d3042fc2	12352	76153097
projectID3ffd1abf31f20	12353	08006812
projectID408587e649bed	12354	08016116
projectID402e8d64caab6	12355	04007946
projectID4079481149f51	12357	22026240
projectID4097ab609eab2	12358	unk83019590
projectID409ba5ac96435	12364	10034241
projectID402e98c73026c	12366	88953763
projectID3fc5010fa7cd9	12368	22016619
projectID404e716335c83	12369	02020259
projectID4084a774aa0d6	12371	08033484
projectID4084a780790e4	12371	08033484
projectID400b970ba22f4	12375	17007207
projectID3fb9f3af12e0c	12376	12027351
projectID4099321667352	12385	42039361
projectID4078ac6f23dd0	12388	08030131
projectID4078ac741522a	12388	08030131
projectID4092f18ce4250	12389	75311486
projectID408ee35864ad8	12391	ltf91069554
projectID400a103ae4a96	12402	14000835
projectID408953d066120	12403	06015108
projectID4079b39dc3066	12404	14002329
projectID407b5a27eaddd	12405	43039955
projectID40a385efd6412	12406	21016032
projectID401be1154e2b6	12409	2001529894
projectID4038ae537c997	12411	01012445
projectID404d63746c12e	12415	15007604
projectID40742c17d4131	12416	00003170
projectID408b734545e19	12419	11016158
projectID4047fcc94e243	12422	01007671
projectID40397e36cc0fd	12425	12024777
projectID4024615663d8f	12427	08017757
projectID4043ae1231e02	12429	12029486
projectID40abb348a96b1	12430	06029662
projectID408d36c9c7320	12431	18019413
projectID40053df2bae97	12435	20011178
projectID3ff5260702d58	12436	20020942
projectID3ff5267d6219d	12436	20020942
projectID408e94660635b	12439	43034802
projectID4086568556cef	12442	22014542
projectID3fcc01a47217a	12443	agr21001115
projectID406d0f912e730	12450	11023055
projectID406d0f933d12e	12450	11023055
projectID408d3f321cb25	12452	09002214
projectID409a1c6a4e818	12453	08034835
projectID403ab0cb4b9da	12455	04004057
projectID3fe90c40e7039	12456	12025284
projectID40846fb7eb186	12460	08015540
projectID40847027dd37b	12460	08015540
projectID3fc8cbd594456	12462	56053809
projectID3fc8ceee0b8df	12463	56053809
projectID3fc8ceb49445d	12464	56053809
projectID40a4e5ac1c664	12470	ca 09006133
projectID3fa51df1617a8	12473	14002927
projectID40289fe36d17b	12478	22012340
projectID4079a2559a44d	12481	10020653
projectID4007565dbd95d	12483	45029042
projectID408b4dbb0a2d9	12484	21016871
projectID408b4e165e393	12484	21016871
projectID408b4eb9d3558	12484	21016871
projectID404a15db97f63	12492	05002579
projectID40085446e820d	12494	21021967
projectID407f5b577a2bc	12495	21013416
projectID407f5cad137f9	12495	21013416
projectID408ee2d904f86	12506	03021495
projectID403fd0413c714	12508	81470578
projectID407cc7a44bb4e	12509	22007534
projectID407cc7ebeba02	12509	22007534
projectID407a09b5534a7	12513	78304895
projectID407b57afa142a	12516	11028076
projectID407b57bcad478	12516	11028076
projectID4069134c38e75	12518	rc 01000801
projectID408e405439ed8	12519	73169876
projectID409af89ba60e4	12520	19014230
projectID409af8a1e571e	12520	19014230
projectID409af9776fb55	12520	19014230
projectID40444c9f0b7ce	12523	18016740
projectID402fead2a5f98	12527	22005524
projectID3ffa124470187	12528	unk83025146
projectID4036487918aeb	12529	06028249
projectID3ffdc326ab180	12540	22019955
projectID40271b15462ce	12541	19005303
projectID402798b274904	12544	04017991
projectID403fe05d76809	12548	00001637
projectID4046ed56a79f9	12549	02022199
projectID40986335559d1	12556	01031317
projectID40ae1f7748cf5	12557	13006732
projectID404ebe2e34c81	12560	23004979
projectID4085fe368a1dc	12570	17013075
projectID4085fead579dc	12570	17013075
projectID4099c510ed67e	12571	20015063
projectID4099c513eaeba	12571	20015063
projectID3fc14b961a359	12573	14002927
projectID401494a2148bd	12577	06022249
projectID402455ac7eb36	12580	09004493
projectID408cf2cf91de0	12581	53056696
projectID4041db805545c	12585	20022713
projectID40b15ffde6de0	12590	02021095
projectID40aaf25f510d5	12592	74075845
projectID40445395666e7	12594	18015045
projectID405a588d87d8d	12596	20017411
projectID3ff8ca74a8e2e	12600	79111845
projectID4009e22587e2f	12606	ca 12001063
projectID4069673fb6923	12611	74017073
projectID404a0e637c193	12617	48043989
projectID407064c4eafe7	12625	18018805
projectID40bc6ac71283b	12626	10012630
projectID3fcf86e7e7470	12629	21020134
projectID40695a676ef2d	12630	16009576
projectID40560fc4876d0	12635	03006936
projectID402e8f3ff3816	12638	04007730
projectID402a7f76eff6e	12640	14017946
projectID3faef76861013	12644	17022575
projectID40aaf159bddaf	12647	74075845
projectID406f91d07c30a	12648	22021924
projectID3fcfef9ca07ac	12649	22019145
projectID4027c07b10519	12652	10012008
projectID4027ca02af02e	12653	98001846
projectID404864a83e035	12654	80108160
projectID409c5d22e1afc	12656	86187326
projectID409c5d3f75d0b	12656	86187292
projectID40bc6b149a16c	12657	10012629
projectID3fbaf1b7796b0	12658	03027493
projectID4077b0f9a0a2f	12659	22005605
projectID4029ebd122d75	12661	01003748
projectID400184c99a59b	12662	04018898
projectID40a5957c680a4	12663	16008232
projectID40a59581805fa	12663	16008232
projectID40696d0f1cfb3	12670	12004482
projectID40bcf68b72b19	12673	18008985
projectID40b92d414274c	12677	14016210
projectID408222c49bc62	12678	10008933
projectID3fa04a24c2a8c	12680	09002205
projectID40b17db80ec86	12682	86187295
projectID40b17e06ce80f	12682	86187295
projectID409f9e366a8b6	12684	21021946
projectID40b15fef2ffa3	12686	13017653
projectID40b160b2bf990	12686	13017653
projectID40c2657da575a	12687	18017471
projectID40c478f563d95	12694	08037283
projectID407a242cb2b86	12696	a  40002547
projectID40ba9158e0db8	12725	07001627
projectID406580298e14e	12732	41034147
projectID407b8ea8937ef	12740	20007661
projectID3fe89368325a0	12742	20007207
projectID40c56c3a3c86b	12743	14014556
projectID3ff1ed3b9d628	12746	15024363
projectID40851ce81e62b	12748	43040447
projectID401c258b075ec	12754	56053809
projectID3fd4d16a9e0a7	12755	56053809
projectID40bd7cee7f843	12758	08035588
projectID3fa70bf180be9	12759	04030973
projectID3fd33cf5aa3e5	12762	unk83008789
projectID40782764d4a9d	12763	16020440
projectID3fe6b481265b7	12764	18016735
projectID3fa829ace747a	12769	17004794
projectID4024631edba1c	12770	08024290
projectID3fa906061f177	12771	06001407
projectID40c56c7e2ce79	12773	22006319
projectID40c264f51eb8d	12779	11019414
projectID409bb3a4672a4	12780	97142465
projectID3ff1ed9b7da5a	12784	15024363
projectID4053762152cef	12788	02020259
projectID409dd71ace397	12789	17024402
projectID40a3bb37c96e3	12790	93838311
projectID409dd826a80e7	12791	11004936
projectID40c5664aa30b3	12793	a  21000134
projectID40533b78176dd	12794	19015915
projectID409dd79e65ba0	12797	03012817
projectID40c4b71d95995	12798	78304752
projectID406bb477bdf96	12799	08032413
projectID4026a986d3c79	12800	54002907
projectID4026ac7235161	12801	54002907
projectID40b02b9f0e6a0	12805	86187300
projectID40b02bebd5842	12805	86187300
projectID40a1a0f47a83e	12808	07021181
projectID40a1a10024e3b	12808	07021181
projectID405338cff21dd	12811	11008467
projectID40c68ea5dd3bc	12813	16008357
projectID40ddf092ea0e3	12814	16022947
projectID407b8dfb567c5	12815	96126967
projectID40bdefa2b63cc	12816	01012865
projectID409ab520245d4	12817	04019421
projectID406c6e2b6d5da	12818	a  12001623
projectID4038af17d7445	12821	45050599
projectID3fdd2c92d6306	12826	16000099
projectID40aaf31bb7425	12828	74075845
projectID4023e6ece7aea	12829	20006261
projectID40e3a06377628	12830	08031691
projectID408afb68c3f19	12832	03028123
projectID408498ae3e1ed	12833	06004524
projectID40ab46976f1aa	12839	22006602
projectID402e94fcaf1a5	12843	48043255
projectID40b4f623f219d	12846	mic59007384
projectID40097ceef34f4	12848	29000815
projectID400acbc86a083	12848	29000815
projectID400acd1939347	12848	29000815
projectID400acd774a689	12848	29000815
projectID400ae1e45b622	12848	29000815
projectID400ae2c067971	12848	29000815
projectID40d4b043210fe	12851	04028956
projectID4046eb8a145bd	12852	30028784
projectID40b083a054ead	12853	04005501
projectID3fadb054f10bb	12854	40023890
projectID3fe6b6f1acb25	12855	18016741
projectID40688047ac319	12856	02018117
projectID40c64a35e7884	12858	09028246
projectID40c8058215c2e	12859	01031895
projectID4029410514311	12863	20001943
projectID3ff956fbde98b	12864	e  09001245
projectID40e08879eccbd	12867	16003540
projectID3fcfe16d46267	12868	21021220
projectID409dcc772e948	12870	20019340
projectID409dcd1731160	12870	20019340
projectID40ae7a511f95f	12871	16020562
projectID3faf0b5b043ad	12874	09029788
projectID40d8855c0174f	12876	07040246
projectID409dd8689ade0	12877	18013027
projectID406f89d46bb14	12879	15014275
projectID3fe894e5bd859	12882	20007207
projectID409dd7f4e0f2d	12884	07016751
projectID40e8d81df147b	12887	17013235
projectID3fa48b9e6fa6b	12888	14002927
projectID3fb18ea21f15b	12890	15020494
projectID409dd88e0cb51	12891	07007196
projectID4035c919735d8	12892	11015857
projectID402315f2d510f	12894	96907325
projectID40b8cae2dfc26	12896	15004382
projectID40e40ef6ea03e	12908	17028797
projectID40c36ffb2f7a0	12909	21000618
projectID40659bf7dec27	12910	03023829
projectID40aeffb07b91c	12911	22009636
projectID4054101cf41be	12912	14010073
projectID403abc8a55a85	12914	16013998
projectID40d7a2a5c18a2	12919	04009634
projectID40eb7fda405a1	12920	14008223
projectID40df53737a6e1	12922	04005082
projectID3fa70cae99279	12924	04030973
projectID3fa714d21a33b	12925	04030973
projectID40c7060ae0365	12926	a  13000355
projectID40dc1fd84bef6	12931	16006436
projectID40cfcf999efc3	12932	70186096
projectID40be8733e259f	12933	16017130
projectID40be8d8f3f859	12933	16017130
projectID40e0834826b79	12935	21016802
projectID4077a5d3797ca	12953	73110328
projectID40694f6e6bdfd	12955	08018391
projectID40b0103bddfcd	12959	24016733
projectID40b01069e987c	12959	24016733
projectID409a773917f7d	12960	sf 89099097
projectID3fdd61d58cf29	12974	72139764
projectID40c269fa6d0c4	12976	01009411
projectID40d0ca02c791b	12977	20014161
projectID405a2ac789397	12978	02028787
projectID406ef8eb10390	12983	20015962
projectID407e062771c60	12984	02000001
projectID407e06cdd5bb2	12985	02000001
projectID406977c59ee98	12986	81473167
projectID40fbfe7d99c43	12989	09027447
projectID40e316d50ca0a	12991	10023317
projectID40cf983955933	12992	04017799
projectID40533ae9d8158	12995	12009187
projectID40e2052aca25a	12996	23005714
projectID406fd43d362dd	12999	48025319
projectID406ee289af18a	13001	rc 01000765
projectID40c2fac737695	13003	12034886
projectID4009beead3920	13004	03020886
projectID409e67ed10a35	13007	03000391
projectID3fe7cbe4df356	13009	19012621
projectID4007523908eb4	13012	56053809
projectID400754f1ebf84	13012	56053809
projectID40a02db998254	13014	73164646
projectID40bc6d6785120	13015	ltf91004268
projectID40f8574031f7b	13017	08002612
projectID409cca1f91339	13018	18021221
projectID40c2e4fa2578e	13019	05032478
projectID40b2b1d00474a	13020	86187292
projectID40b2b1fef3070	13020	86187292
projectID4007573d94157	13021	56053809
projectID40a4fc538a802	13023	68047913
projectID406777462c13a	13028	02020259
projectID40a166469147d	13029	22008068
projectID3fc55642c2a8b	13030	14002927
projectID4043e419187e5	13031	15010057
projectID40c8942b9baed	13032	15022483
projectID40f40c8a18e9e	13034	20004960
projectID3fa83c36d14eb	13037	12018759
projectID3ff1ef9725c16	13040	15024363
projectID40f4a82b50987	13041	77577204
projectID40c77c25b77e7	13044	03031191
projectID4004dd47741f0	13045	19014927
projectID40227dbc2a2a4	13047	10011976
projectID4026248862cbb	13055	05040748
projectID40300d37d368d	13056	14002927
projectID409dd8b9e5569	13057	41031119
projectID4001deadb0509	13058	14016469
projectID409a76b460c54	13061	sf 89099097
projectID400cef8d17e78	13064	04022753
projectID40d3483649b1b	13069	12021610
projectID40e41677f04f5	13071	19018643
projectID40edf7767e60b	13072	16008098
projectID40f30086b2ab5	13073	00001595
projectID40b5defb25c2d	13077	07011920
projectID4067c73ec0688	13084	39030217
projectID4073628617384	13085	17011707
projectID406968b02ddfe	13088	75108126
projectID3fb6a6a22b4b1	13089	12024030
projectID402ad7ddd78ca	13091	15026257
projectID4003ac2a527d3	13095	02000369
projectID3fbad771d15f7	13097	28006965
projectID409e95df3a8dc	13105	06042759
projectID409e9633394cc	13106	06042759
projectID3fe7cdb3d08e4	13107	19019140
projectID4043ba4b56f34	13111	a  10002245
projectID40d12ca272723	13114	12024904
projectID3fa57c307bdce	13115	02004810
projectID40b50319e4076	13116	sf 89099097
projectID3ffdb0a900327	13117	2002556409
projectID407b9994b9f3d	13118	17030910
projectID3fca47f1dd839	13119	00003021
projectID40fa6331815c6	13123	22004981
projectID403a8ef3f16d8	13124	05021060
projectID40f8567b6ced0	13125	19001189
projectID3ff7023b8bea4	13127	18002326
projectID40ff2f1004da0	13128	04024367
projectID402cbc18a7d5e	13130	05040748
projectID40eb6c543ab9f	13131	75046280
projectID40a9ea5e9363c	13132	21018083
projectID40db513ea7fe6	13141	05036119
projectID411175dcd1d4c	13143	08027503
projectID3fcc13cc77152	13144	63024493
projectID407892656f10b	13145	sf 89099097
projectID407fbdca18c0d	13146	20018254
projectID407777fa6b7b0	13147	14011725
projectID40b50348cd5fa	13154	sf 89099097
projectID400a42bc1a05b	13155	12029333
projectID40a9ea2c04143	13157	14006615
projectID411121c8b74f4	13160	01016425
projectID41004ff98f381	13161	19009944
projectID40186ccf931f9	13162	04015064
projectID409a578e30ca3	13163	04031129
projectID41020b73b53a3	13167	77137755
projectID3ff1ee3e198cf	13169	15024363
projectID408a2e562cbcd	13170	28030431
projectID40b514ba719a9	13176	79170041
projectID40792b3d0b17c	13177	10008398
projectID408c7e3dcebdf	13178	21014545
projectID403ab7be8e253	13179	14001068
projectID4029a351cb4c6	13180	06020360
projectID3fd81a28f10cb	13181	11031637
projectID401602a4b7ede	13182	10015218
projectID3fccd5a6e4d70	13188	a  15000519
projectID409bca2f63633	13191	06043991
projectID3fc9a9b5acafb	13194	10010512
projectID3fc9aa739e09f	13194	10010512
projectID3fc9aade832e9	13194	10010512
projectID3fc9ab466ac4a	13194	10010512
projectID40789332bc695	13195	sf 89099097
projectID411d5084384e6	13197	07026643
projectID4028a01bbb385	13201	83460146
projectID40b6dc6c4a030	13204	42043207
projectID404d87693ea55	13206	02027431
projectID40fe7ca1a98aa	13209	28018126
projectID408e7f974f15b	13210	17009390
projectID411468a12d16b	13211	08026403
projectID407591f9558e8	13220	02020259
projectID408960ffea2e3	13222	rc 01000875
projectID40fdb74d8caf7	13223	04013911
projectID40fdbb5fee137	13224	04013911
projectID400a815e54a5a	13225	05040748
projectID40698ad2787f1	13226	11031496
projectID40082c4a2bea7	13228	unk82057827
projectID408c19062b1cb	13232	02025196
projectID41096e604062b	13236	15003331
projectID4112507875a4d	13237	11004838
projectID4117d39132913	13239	21001536
projectID40fdc868ef4e8	13240	12024679
projectID40ba9de8911e1	13242	sf 89099097
projectID40fef159ad333	13243	00006375
projectID40c76de46d921	13246	02008117
projectID3fb88c0c8810b	13249	13001670
projectID40f499c8cb7f3	13254	11025126
